id,race_id,driver_id,constructor_id,grid_position,finish_position,position_text,points,laps,status,fastest_lap_time
2663,129,806,145,21,19,R,0.0,23,Hydraulics,
2664,129,271,10,15,20,R,0.0,18,Hydraulics,
2665,129,862,91,20,21,R,0.0,,Transmission,
2666,130,53,73,1,1,1,10.0,77,Finished,
2667,130,692,73,2,2,2,6.0,77,Finished,
2668,130,693,212,3,3,3,4.0,77,Finished,
2669,130,665,135,11,4,4,3.0,77,Finished,
2670,130,182,135,10,5,5,2.0,77,Finished,
2671,130,247,93,5,6,6,1.0,77,Finished,
2672,130,496,172,7,7,7,0.0,77,Finished,
2673,130,774,170,6,8,8,0.0,76,+1 Lap,
2674,130,346,172,8,9,9,0.0,76,+1 Lap,
2675,130,675,93,14,10,10,0.0,76,+1 Lap,
2676,130,566,212,4,11,11,0.0,76,+1 Lap,
2677,130,573,15,12,12,12,0.0,76,+1 Lap,
2678,130,862,91,15,13,13,0.0,75,+2 Laps,
2679,130,509,201,18,14,14,0.0,75,+2 Laps,
2680,130,670,201,17,15,15,0.0,75,+2 Laps,
2681,130,806,145,19,16,16,0.0,75,+2 Laps,
2682,130,200,145,20,17,R,0.0,58,Spun off,
2683,130,137,170,9,18,R,0.0,30,Spun off,
2684,130,379,91,16,19,R,0.0,23,Engine,
2685,130,791,15,13,20,R,0.0,20,Transmission,
2686,131,692,73,1,1,1,10.0,44,Finished,
2687,131,53,73,3,2,2,6.0,44,Finished,
2688,131,566,212,5,3,3,4.0,44,Finished,
2689,131,182,135,6,4,4,3.0,44,Finished,
2690,131,693,212,4,5,5,2.0,44,Finished,
2691,131,379,91,8,6,6,1.0,44,Finished,
2692,131,670,201,9,7,7,0.0,44,Finished,
2693,131,791,15,12,8,8,0.0,44,Finished,
2694,131,509,201,13,9,9,0.0,43,+1 Lap,
2695,131,346,172,18,10,10,0.0,43,+1 Lap,
2696,131,675,93,16,11,11,0.0,43,+1 Lap,
2697,131,573,15,15,12,12,0.0,39,Engine,
2698,131,247,93,14,13,R,0.0,38,Engine,
2699,131,862,91,11,14,R,0.0,37,Suspension,
2700,131,496,172,17,15,R,0.0,37,Engine,
2701,131,665,135,2,16,R,0.0,35,Engine,
2702,131,774,170,7,17,R,0.0,35,Engine,
2703,131,200,145,20,18,R,0.0,17,Spun off,
2704,131,137,170,10,19,R,0.0,10,Engine,
2705,131,806,145,19,20,R,0.0,4,Gearbox,
2706,132,53,73,4,1,1,10.0,53,Finished,
2707,132,692,73,2,2,2,6.0,53,Finished,
2708,132,379,91,5,3,3,4.0,53,Finished,
2709,132,774,170,11,4,4,3.0,53,Finished,
2710,132,137,170,17,5,5,2.0,53,Finished,
2711,132,573,15,16,6,6,1.0,53,Finished,
2712,132,182,135,7,7,7,0.0,53,Finished,
2713,132,247,93,12,8,8,0.0,53,Finished,
2714,132,791,15,9,9,9,0.0,53,Finished,
2715,132,346,172,15,10,10,0.0,53,Finished,
2716,132,670,201,10,11,11,0.0,52,+1 Lap,
2717,132,675,93,18,12,12,0.0,52,+1 Lap,
2718,132,834,145,20,13,13,0.0,47,+6 Laps,
2719,132,566,212,1,14,R,0.0,33,Chassis,
2720,132,665,135,6,15,R,0.0,29,Engine,
2721,132,806,145,19,16,R,0.0,20,Engine,
2722,132,496,172,14,17,R,0.0,16,Collision,
2723,132,862,91,8,18,R,0.0,15,Collision,
2724,132,509,201,13,19,R,0.0,12,Suspension,
2725,132,693,212,3,20,R,0.0,4,Engine,
2726,133,53,73,2,1,1,10.0,73,Finished,
2727,133,692,73,1,2,2,6.0,73,Finished,
2728,133,182,135,3,3,3,4.0,73,Finished,
2729,133,566,212,4,4,4,3.0,73,Finished,
2730,133,774,170,8,5,5,2.0,73,Finished,
2731,133,791,15,7,6,6,1.0,73,Finished,
2732,133,247,93,9,7,7,0.0,72,+1 Lap,
2733,133,137,170,14,8,8,0.0,72,+1 Lap,
2734,133,346,172,10,9,9,0.0,72,+1 Lap,
2735,133,379,91,13,10,10,0.0,72,+1 Lap,
2736,133,675,93,15,11,11,0.0,72,+1 Lap,
2737,133,573,15,12,12,12,0.0,72,+1 Lap,
2738,133,271,172,11,13,13,0.0,71,+2 Laps,
2739,133,670,201,19,14,14,0.0,71,+2 Laps,
2740,133,509,201,16,15,15,0.0,71,+2 Laps,
2741,133,693,212,5,16,16,0.0,71,+2 Laps,
2742,133,665,135,6,17,R,0.0,50,Engine,
2743,133,834,145,20,18,R,0.0,46,Engine,
2744,133,806,145,18,19,R,0.0,38,Steering,
2745,133,862,91,17,20,R,0.0,27,Transmission,
2746,134,692,73,1,1,1,10.0,53,Finished,
2747,134,53,73,2,2,2,6.0,53,Finished,
2748,134,665,135,4,3,3,4.0,53,Finished,
2749,134,566,212,6,4,4,3.0,53,Finished,
2750,134,675,93,7,5,5,2.0,53,Finished,
2751,134,137,170,10,6,6,1.0,52,+1 Lap,
2752,134,346,172,12,7,7,0.0,52,+1 Lap,
2753,134,670,201,13,8,8,0.0,52,+1 Lap,
2754,134,379,91,14,9,9,0.0,52,+1 Lap,
2755,134,806,145,19,10,10,0.0,51,+2 Laps,
2756,134,693,212,5,11,11,0.0,48,Engine,
2757,134,862,91,17,12,R,0.0,39,Transmission,
2758,134,247,93,8,13,R,0.0,37,Engine,
2759,134,774,170,11,14,R,0.0,32,Mechanical,
2760,134,791,15,9,15,R,0.0,27,Engine,
2761,134,834,145,20,16,R,0.0,14,Spun off,
2762,134,573,15,16,17,R,0.0,8,Mechanical,
2763,134,182,135,3,18,R,0.0,7,Throttle,
2764,134,496,172,15,19,R,0.0,3,Accident,
2765,134,509,201,18,20,W,0.0,,Injured,
2766,135,182,135,11,1,1,10.0,58,Finished,
2767,135,566,212,3,2,2,8.0,58,Finished,
2768,135,665,135,15,3,3,6.0,58,Finished,
2769,135,692,73,1,4,4,5.0,58,Finished,
2770,135,774,170,12,5,5,4.0,58,Finished,
2771,135,271,172,4,6,6,3.0,58,Finished,
2772,135,17,170,10,7,7,2.0,58,Finished,
2773,135,693,212,9,8,8,1.0,58,Finished,
2774,135,791,15,6,9,9,0.0,58,Finished,
2775,135,137,15,8,10,10,0.0,58,Finished,
2776,135,787,145,20,11,11,0.0,57,+1 Lap,
2777,135,247,93,13,12,R,0.0,52,Gearbox,
2778,135,604,91,18,13,R,0.0,52,Suspension,
2779,135,573,201,5,14,R,0.0,31,Fuel pressure,
2780,135,346,172,7,15,R,0.0,20,Suspension,
2781,135,826,145,19,16,R,0.0,16,Radiator,
2782,135,806,91,14,17,R,0.0,15,Suspension,
2783,135,843,201,16,18,R,0.0,7,Spun off,
2784,135,244,93,17,19,R,0.0,6,Accident,
2785,135,53,73,2,20,R,0.0,5,Accident,
2786,136,665,135,7,1,1,10.0,56,Finished,
2787,136,53,73,5,2,2,8.0,56,Finished,
2788,136,17,170,1,3,3,6.0,56,Finished,
2789,136,693,212,17,4,4,5.0,56,Finished,
2790,136,774,170,2,5,5,4.0,55,+1 Lap,
2791,136,692,73,3,6,6,3.0,55,+1 Lap,
2792,136,137,15,9,7,7,2.0,55,+1 Lap,
2793,136,346,172,6,8,8,1.0,55,+1 Lap,
2794,136,271,172,13,9,9,0.0,55,+1 Lap,
2795,136,244,93,20,10,10,0.0,55,+1 Lap,
2796,136,843,201,11,11,11,0.0,55,+1 Lap,
2797,136,566,212,8,12,12,0.0,53,+3 Laps,
2798,136,787,145,18,13,13,0.0,52,+4 Laps,
2799,136,604,91,15,14,R,0.0,42,Spun off,
2800,136,826,145,19,15,R,0.0,41,Mechanical,
2801,136,806,91,16,16,R,0.0,35,Engine,
2802,136,573,201,10,17,R,0.0,12,Fuel pressure,
2803,136,182,135,4,18,R,0.0,2,Electrical,
2804,136,247,93,14,19,R,0.0,,Electrical,
2805,136,791,15,12,20,R,0.0,,Electrical,
2806,137,247,93,8,1,1,10.0,54,Finished,
2807,137,665,135,4,2,2,8.0,54,Finished,
2808,137,17,170,10,3,3,6.0,54,Finished,
2809,137,182,135,2,4,4,5.0,54,Finished,
2810,137,271,172,14,5,5,4.0,54,Finished,
2811,137,791,15,13,6,6,3.0,54,Finished,
2812,137,693,212,6,7,7,2.0,54,Finished,
2813,137,774,170,5,8,8,1.0,54,Finished,
2814,137,806,91,3,9,9,0.0,53,Accident,
2815,137,843,201,18,10,10,0.0,53,+1 Lap,
2816,137,53,73,1,11,R,0.0,47,Fuel system,
2817,137,137,15,11,12,R,0.0,33,Accident,
2818,137,787,145,19,13,R,0.0,31,Spun off,
2819,137,692,73,7,14,R,0.0,27,Accident,
2820,137,566,212,9,15,R,0.0,25,Accident,
2821,137,604,91,17,16,R,0.0,25,Accident,
2822,137,573,201,15,17,R,0.0,18,Collision,
2823,137,244,93,16,18,R,0.0,18,Suspension,
2824,137,826,145,20,19,R,0.0,16,Spun off,
2825,137,346,172,12,20,R,0.0,8,Engine,
2826,138,692,73,1,1,1,10.0,62,Finished,
2827,138,665,135,6,2,2,8.0,62,Finished,
2828,138,53,73,3,3,3,6.0,62,Finished,
2829,138,693,212,2,4,4,5.0,62,Finished,
2830,138,182,135,12,5,5,4.0,62,Finished,
2831,138,17,170,8,6,6,3.0,62,Finished,
2832,138,566,212,4,7,7,2.0,62,Finished,
2833,138,137,15,9,8,8,1.0,61,+1 Lap,
2834,138,573,201,10,9,9,0.0,61,+1 Lap,
2835,138,346,172,11,10,10,0.0,61,+1 Lap,
2836,138,271,172,14,11,11,0.0,61,+1 Lap,
2837,138,843,201,13,12,12,0.0,61,+1 Lap,
2838,138,774,170,16,13,13,0.0,61,+1 Lap,
2839,138,604,91,15,14,14,0.0,60,+2 Laps,
2840,138,247,93,17,15,15,0.0,57,+5 Laps,
2841,138,806,91,5,16,R,0.0,54,Driveshaft,
2842,138,244,93,19,17,R,0.0,51,Oil line,
2843,138,787,145,20,18,R,0.0,38,Electrical,
2844,138,826,145,18,19,R,0.0,23,Fuel rig,
2845,138,791,15,7,20,R,0.0,19,Engine,
2846,139,692,73,1,1,1,10.0,65,Finished,
2847,139,17,170,3,2,2,8.0,65,Finished,
2848,139,53,73,2,3,3,6.0,65,Finished,
2849,139,566,212,9,4,4,5.0,65,Finished,
2850,139,693,212,7,5,5,4.0,64,+1 Lap,
2851,139,843,201,13,6,6,3.0,64,+1 Lap,
2852,139,806,91,12,7,7,2.0,64,+1 Lap,
2853,139,244,93,15,8,8,1.0,63,+2 Laps,
2854,139,137,15,5,9,9,0.0,63,+2 Laps,
2855,139,346,172,14,10,10,0.0,63,+2 Laps,
2856,139,826,145,18,11,11,0.0,63,+2 Laps,
2857,139,787,145,19,12,12,0.0,62,+3 Laps,
2858,139,247,93,17,13,R,0.0,43,Engine,
2859,139,573,201,6,14,R,0.0,41,Gearbox,
2860,139,271,172,10,15,R,0.0,38,Suspension,
2861,139,182,135,8,16,R,0.0,17,Collision,
2862,139,791,15,11,17,R,0.0,12,Electrical,
2863,139,774,170,4,18,R,0.0,,Collision,
2864,139,604,91,16,19,R,0.0,,Launch control,
2865,139,665,135,20,20,R,0.0,,Collision,
2866,140,692,73,1,1,1,10.0,69,Finished,
2867,140,665,135,2,2,2,8.0,69,Finished,
2868,140,53,73,5,3,3,6.0,69,Finished,
2869,140,137,15,7,4,4,5.0,69,Finished,
2870,140,182,135,14,5,5,4.0,69,Finished,
2871,140,693,212,10,6,6,3.0,68,+1 Lap,
2872,140,806,91,17,7,7,2.0,68,+1 Lap,
2873,140,774,170,6,8,8,1.0,68,+1 Lap,
2874,140,604,91,8,9,9,0.0,68,+1 Lap,
2875,140,843,201,13,10,10,0.0,68,+1 Lap,
2876,140,244,93,16,11,11,0.0,68,+1 Lap,
2877,140,791,15,12,12,12,0.0,68,+1 Lap,
2878,140,826,145,18,13,13,0.0,67,+2 Laps,
2879,140,247,93,9,14,R,0.0,60,Fuel system,
2880,140,346,172,4,15,R,0.0,46,Engine,
2881,140,17,170,19,16,R,0.0,44,Engine,
2882,140,566,212,3,17,R,0.0,32,Engine,
2883,140,573,201,11,18,R,0.0,6,Suspension,
2884,140,787,145,20,19,R,0.0,,Clutch,
2885,140,271,172,15,20,W,0.0,,Clutch,
2886,141,566,212,3,1,1,10.0,78,Finished,
2887,141,665,135,2,2,2,8.0,78,Finished,
2888,141,692,73,5,3,3,6.0,78,Finished,
2889,141,693,212,1,4,4,5.0,78,Finished,
2890,141,17,170,8,5,5,4.0,78,Finished,
2891,141,774,170,4,6,6,3.0,78,Finished,
2892,141,182,135,6,7,7,2.0,78,Finished,
2893,141,53,73,7,8,8,1.0,78,Finished,
2894,141,843,201,10,9,9,0.0,77,+1 Lap,
2895,141,247,93,12,10,10,0.0,77,+1 Lap,
2896,141,346,172,14,11,11,0.0,76,+2 Laps,
2897,141,244,93,16,12,12,0.0,76,+2 Laps,
2898,141,573,201,17,13,13,0.0,74,+4 Laps,
2899,141,791,15,11,14,R,0.0,63,Engine,
2900,141,826,145,19,15,R,0.0,29,Fuel system,
2901,141,787,145,18,16,R,0.0,28,Fuel system,
2902,141,806,91,9,17,R,0.0,16,Hydraulics,
2903,141,604,91,13,18,R,0.0,10,Electrical,
2904,141,271,172,15,19,R,0.0,,Accident,
2905,141,137,15,20,20,W,0.0,,Injured,
2906,142,692,73,3,1,1,10.0,70,Finished,
2907,142,693,212,1,2,2,8.0,70,Finished,
2908,142,566,212,2,3,3,6.0,70,Finished,
2909,142,17,170,4,4,4,5.0,70,Finished,
2910,142,53,73,5,5,5,4.0,70,Finished,
2911,142,665,135,20,6,6,3.0,70,Finished,
2912,142,806,91,6,7,7,2.0,69,+1 Lap,
2913,142,573,201,7,8,8,1.0,69,+1 Lap,
2914,142,787,145,15,9,9,0.0,68,+2 Laps,
2915,142,604,91,13,10,10,0.0,64,+4 Laps,
2916,142,843,201,9,11,11,0.0,64,+6 Laps,
2917,142,826,145,18,12,R,0.0,60,Gearbox,
2918,142,137,15,17,13,R,0.0,51,Gearbox,
2919,142,182,135,11,14,R,0.0,47,Gearbox,
2920,142,346,172,12,15,R,0.0,47,Engine,
2921,142,774,170,8,16,R,0.0,22,Accident,
2922,142,247,93,16,17,R,0.0,20,Gearbox,
2923,142,244,93,19,18,R,0.0,20,Engine,
2924,142,791,15,14,19,R,0.0,14,Brakes,
2925,142,271,172,10,20,R,0.0,6,Electronics,
2926,143,693,212,3,1,1,10.0,60,Finished,
2927,143,566,212,4,2,2,8.0,60,Finished,
2928,143,53,73,5,3,3,6.0,60,Finished,
2929,143,17,170,8,4,4,5.0,60,Finished,
2930,143,692,73,2,5,5,4.0,60,Finished,
2931,143,806,91,11,6,6,3.0,59,+1 Lap,
2932,143,137,15,12,7,7,2.0,59,+1 Lap,
2933,143,346,172,20,8,8,1.0,59,+1 Lap,
2934,143,271,172,15,9,9,0.0,59,+1 Lap,
2935,143,604,91,16,10,10,0.0,59,+1 Lap,
2936,143,244,93,14,11,11,0.0,58,+2 Laps,
2937,143,247,93,13,12,12,0.0,58,+2 Laps,
2938,143,826,145,19,13,13,0.0,58,+2 Laps,
2939,143,787,145,18,14,14,0.0,57,+3 Laps,
2940,143,182,135,9,15,15,0.0,56,+4 Laps,
2941,143,843,201,10,16,R,0.0,53,Engine,
2942,143,791,15,17,17,R,0.0,51,Gearbox,
2943,143,774,170,6,18,R,0.0,37,Fuel pressure,
2944,143,573,201,7,19,R,0.0,37,Spun off,
2945,143,665,135,1,20,R,0.0,25,Engine,
2946,144,693,212,1,1,1,10.0,70,Finished,
2947,144,566,212,2,2,2,8.0,70,Finished,
2948,144,692,73,3,3,3,6.0,70,Finished,
2949,144,665,135,4,4,4,5.0,70,Finished,
2950,144,182,135,5,5,5,4.0,70,Finished,
2951,144,806,91,9,6,6,3.0,70,Finished,
2952,144,53,73,8,7,7,2.0,69,+1 Lap,
2953,144,573,201,10,8,8,1.0,69,+1 Lap,
2954,144,791,15,12,9,9,0.0,69,+1 Lap,
2955,144,604,91,11,10,10,0.0,69,+1 Lap,
2956,144,843,201,13,11,11,0.0,69,+1 Lap,
2957,144,271,172,16,12,12,0.0,68,+2 Laps,
2958,144,346,172,15,13,13,0.0,68,+2 Laps,
2959,144,826,145,20,14,14,0.0,67,+3 Laps,
2960,144,244,93,18,15,15,0.0,67,+3 Laps,
2961,144,787,145,19,16,16,0.0,66,+4 Laps,
2962,144,774,170,6,17,R,0.0,45,Engine,
2963,144,17,170,7,18,R,0.0,43,Engine,
2964,144,247,93,17,19,R,0.0,42,Engine,
2965,144,137,15,14,20,R,0.0,23,Fuel,
2966,145,53,73,1,1,1,10.0,60,Finished,
2967,145,566,212,7,2,2,8.0,60,Finished,
2968,145,665,135,3,3,3,6.0,60,Finished,
2969,145,692,73,5,4,4,5.0,60,Finished,
2970,145,182,135,12,5,5,4.0,60,Finished,
2971,145,774,170,2,6,6,3.0,60,Finished,
2972,145,843,201,6,7,7,2.0,60,Finished,
2973,145,137,15,20,8,8,1.0,60,Finished,
2974,145,693,212,4,9,9,0.0,60,Finished,
2975,145,791,15,9,10,10,0.0,60,Finished,
2976,145,573,201,13,11,11,0.0,60,Finished,
2977,145,271,172,14,12,12,0.0,60,Finished,
2978,145,244,93,17,13,13,0.0,59,+1 Lap,
2979,145,806,91,11,14,14,0.0,59,+1 Lap,
2980,145,787,145,19,15,15,0.0,58,+2 Laps,
2981,145,826,145,18,16,16,0.0,58,+2 Laps,
2982,145,346,172,16,17,17,0.0,58,+2 Laps,
2983,145,17,170,8,18,R,0.0,52,Gearbox,
2984,145,247,93,15,19,R,0.0,44,Suspension,
2985,145,604,91,10,20,R,0.0,32,Engine,
2986,146,566,212,1,1,1,10.0,67,Finished,
2987,146,182,135,10,2,2,8.0,67,Finished,
2988,146,774,170,4,3,3,6.0,67,Finished,
2989,146,17,170,8,4,4,5.0,67,Finished,
2990,146,573,201,7,5,5,4.0,66,+1 Lap,
2991,146,843,201,9,6,6,3.0,66,+1 Lap,
2992,146,692,73,6,7,7,2.0,66,+1 Lap,
2993,146,137,15,17,8,8,1.0,66,+1 Lap,
2994,146,791,15,13,9,9,0.0,65,+2 Laps,
2995,146,346,172,15,10,10,0.0,65,+2 Laps,
2996,146,806,91,11,11,11,0.0,64,Accident,
2997,146,407,145,20,12,12,0.0,62,+5 Laps,
2998,146,247,93,13,13,13,0.0,60,Engine,
2999,146,787,145,19,14,R,0.0,23,Hydraulics,
3000,146,826,91,16,15,R,0.0,6,Gearbox,
3001,146,693,212,2,16,R,0.0,1,Accident,
3002,146,271,172,14,17,R,0.0,1,Accident,
3003,146,53,73,3,18,R,0.0,,Accident,
3004,146,665,135,5,19,R,0.0,,Accident,
3005,146,244,93,18,20,R,0.0,,Accident,
3006,147,17,170,1,1,1,10.0,70,Finished,
3007,147,665,135,7,2,2,8.0,70,Finished,
3008,147,566,212,4,3,3,6.0,70,Finished,
3009,147,693,212,2,4,4,5.0,70,Finished,
3010,147,182,135,9,5,5,4.0,70,Finished,
3011,147,806,91,3,6,6,3.0,70,Finished,
3012,147,774,170,6,7,7,2.0,69,+1 Lap,
3013,147,692,73,8,8,8,1.0,69,+1 Lap,
3014,147,346,172,11,9,9,0.0,69,+1 Lap,
3015,147,137,15,14,10,10,0.0,69,+1 Lap,
3016,147,843,201,15,11,11,0.0,68,+2 Laps,
3017,147,787,145,18,12,12,0.0,67,+3 Laps,
3018,147,407,145,20,13,13,0.0,66,+4 Laps,
3019,147,271,172,17,14,R,0.0,47,Out of fuel,
3020,147,826,91,12,15,R,0.0,42,Engine,
3021,147,58,93,19,16,R,0.0,34,Engine,
3022,147,573,201,10,17,R,0.0,33,Gearbox,
3023,147,247,93,13,18,R,0.0,28,Engine,
3024,147,53,73,5,19,R,0.0,19,Suspension,
3025,147,791,15,16,20,R,0.0,14,Hydraulics,
3026,148,692,73,1,1,1,10.0,53,Finished,
3027,148,566,212,2,2,2,8.0,53,Finished,
3028,148,53,73,3,3,3,6.0,53,Finished,
3029,148,665,135,4,4,4,5.0,53,Finished,
3030,148,289,212,5,5,5,4.0,53,Finished,
3031,148,791,15,10,6,6,3.0,52,+1 Lap,
3032,148,806,91,11,7,7,2.0,52,+1 Lap,
3033,148,17,170,20,8,8,1.0,52,+1 Lap,
3034,148,346,172,16,9,9,0.0,52,+1 Lap,
3035,148,247,93,13,10,10,0.0,52,+1 Lap,
3036,148,58,93,18,11,11,0.0,51,+2 Laps,
3037,148,407,145,19,12,12,0.0,51,+2 Laps,
3038,148,271,172,14,13,13,0.0,50,+3 Laps,
3039,148,182,135,8,14,R,0.0,45,Fuel pressure,
3040,148,573,201,9,15,R,0.0,35,Brakes,
3041,148,787,145,17,16,R,0.0,27,Oil leak,
3042,148,137,15,7,17,R,0.0,24,Gearbox,
3043,148,843,201,12,18,R,0.0,3,Tyre,
3044,148,826,91,15,19,R,0.0,2,Gearbox,
3045,148,774,170,6,20,R,0.0,,Hydraulics,
3046,149,692,73,7,1,1,10.0,73,Finished,
3047,149,665,135,1,2,2,8.0,73,Finished,
3048,149,271,172,15,3,3,6.0,73,Finished,
3049,149,774,170,10,4,4,5.0,73,Finished,
3050,149,346,172,13,5,5,4.0,73,Finished,
3051,149,566,212,4,6,6,3.0,72,+1 Lap,
3052,149,247,93,17,7,7,2.0,72,+1 Lap,
3053,149,826,91,16,8,8,1.0,71,+2 Laps,
3054,149,843,201,9,9,9,0.0,71,+2 Laps,
3055,149,787,145,19,10,10,0.0,69,+4 Laps,
3056,149,407,145,20,11,11,0.0,69,+4 Laps,
3057,149,791,15,12,12,R,0.0,63,Engine,
3058,149,244,93,18,13,R,0.0,48,Spun off,
3059,149,182,135,8,14,R,0.0,45,Gearbox,
3060,149,17,170,6,15,R,0.0,44,Engine,
3061,149,137,15,11,16,R,0.0,41,Engine,
3062,149,573,201,3,17,R,0.0,27,Accident,
3063,149,806,91,14,18,R,0.0,21,Accident,
3064,149,693,212,5,19,R,0.0,21,Accident,
3065,149,53,73,2,20,R,0.0,2,Collision,
3066,150,53,73,1,1,1,10.0,53,Finished,
3067,150,665,135,8,2,2,8.0,53,Finished,
3068,150,182,135,7,3,3,6.0,53,Finished,
3069,150,137,15,9,4,4,5.0,53,Finished,
3070,150,774,170,20,5,5,4.0,53,Finished,
3071,150,675,15,13,6,6,3.0,53,Finished,
3072,150,843,201,3,7,7,2.0,53,Finished,
3073,150,692,73,14,8,8,1.0,53,Finished,
3074,150,346,172,11,9,9,0.0,53,Finished,
3075,150,573,201,4,10,10,0.0,53,Finished,
3076,150,806,91,6,11,11,0.0,53,Finished,
3077,150,693,212,19,12,12,0.0,52,+1 Lap,
3078,150,826,91,10,13,13,0.0,52,+1 Lap,
3079,150,244,93,15,14,14,0.0,51,+2 Laps,
3080,150,787,145,17,15,15,0.0,51,+2 Laps,
3081,150,407,145,18,16,16,0.0,50,+3 Laps,
3082,150,247,93,16,17,R,0.0,33,Out of fuel,
3083,150,17,170,5,18,R,0.0,17,Engine,
3084,150,271,172,12,19,R,0.0,9,Engine,
3085,150,566,212,2,20,R,0.0,9,Hydraulics,
3086,151,692,73,1,1,1,10.0,58,Finished,1:24.125
3087,151,53,73,2,2,2,8.0,58,Finished,1:24.179
3088,151,17,170,5,3,3,6.0,58,Finished,1:25.088
3089,151,693,212,8,4,4,5.0,58,Finished,1:25.824
3090,151,566,212,3,5,5,4.0,58,Finished,1:25.286
3091,151,137,15,4,6,6,3.0,58,Finished,1:25.982
3092,151,774,170,9,7,7,2.0,57,+1 Lap,1:26.275
3093,151,182,135,12,8,8,1.0,57,+1 Lap,1:26.328
3094,151,675,15,7,9,9,0.0,57,+1 Lap,1:26.077
3095,151,247,172,14,10,10,0.0,57,+1 Lap,1:26.282
3096,151,411,91,19,11,11,0.0,56,+2 Laps,1:27.840
3097,151,843,201,13,12,12,0.0,56,+2 Laps,1:27.820
3098,151,573,201,18,13,13,0.0,56,+2 Laps,1:27.807
3099,151,574,93,16,14,14,0.0,55,+3 Laps,1:28.523
3100,151,496,172,11,15,R,0.0,44,Engine,1:26.846
3101,151,346,93,15,16,R,0.0,43,Transmission,1:27.503
3102,151,127,145,20,17,R,0.0,43,Not classified,1:30.161
3103,151,806,91,6,18,R,0.0,29,Transmission,1:25.952
3104,151,58,145,17,19,R,0.0,13,Electrical,1:30.621
3105,151,665,135,10,20,R,0.0,9,Engine,1:27.936
3106,152,692,73,1,1,1,10.0,56,Finished,1:34.819
3107,152,566,212,4,2,2,8.0,56,Finished,1:34.223
3108,152,137,15,6,3,3,6.0,56,Finished,1:34.967
3109,152,53,73,3,4,4,5.0,56,Finished,1:35.350
3110,152,774,170,8,5,5,4.0,56,Finished,1:35.039
3111,152,182,135,9,6,6,3.0,56,Finished,1:35.852
3112,152,17,170,19,7,7,2.0,56,Finished,1:35.888
3113,152,496,172,11,8,8,1.0,55,+1 Lap,1:36.570
3114,152,843,201,10,9,9,0.0,55,+1 Lap,1:36.544
3115,152,411,91,13,10,10,0.0,55,+1 Lap,1:37.031
3116,152,247,172,12,11,11,0.0,55,+1 Lap,1:36.675
3117,152,573,201,14,12,12,0.0,55,+1 Lap,1:35.951
3118,152,574,93,18,13,13,0.0,54,+2 Laps,1:39.527
3119,152,127,145,16,14,14,0.0,53,+3 Laps,1:39.911
3120,152,675,15,20,15,15,0.0,52,+4 Laps,1:35.679
3121,152,58,145,17,16,16,0.0,52,+4 Laps,1:40.123
3122,152,665,135,5,17,R,0.0,40,Transmission,1:35.156
3123,152,346,93,15,18,R,0.0,34,Transmission,1:37.433
3124,152,693,212,7,19,R,0.0,27,Engine,1:35.607
3125,152,806,91,2,20,R,0.0,23,Spun off,1:36.922
3126,153,692,73,1,1,1,10.0,57,Finished,1:30.252
3127,153,53,73,2,2,2,8.0,57,Finished,1:30.876
3128,153,137,15,6,3,3,6.0,57,Finished,1:30.960
3129,153,774,170,7,4,4,5.0,57,Finished,1:31.421
3130,153,675,15,5,5,5,4.0,57,Finished,1:31.101
3131,153,17,170,16,6,6,3.0,57,Finished,1:30.654
3132,153,693,212,4,7,7,2.0,57,Finished,1:30.781
3133,153,806,91,14,8,8,1.0,56,+1 Lap,1:32.277
3134,153,573,201,8,9,9,0.0,56,+1 Lap,1:32.401
3135,153,843,201,9,10,10,0.0,56,+1 Lap,1:32.319
3136,153,247,172,11,11,11,0.0,56,+1 Lap,1:32.329
3137,153,496,172,13,12,12,0.0,56,+1 Lap,1:32.690
3138,153,566,212,3,13,13,0.0,56,+1 Lap,1:30.977
3139,153,411,91,12,14,14,0.0,56,+1 Lap,1:32.533
3140,153,346,93,18,15,15,0.0,56,+1 Lap,1:33.284
3141,153,574,93,15,16,16,0.0,55,+2 Laps,1:34.032
3142,153,127,145,17,17,17,0.0,52,+5 Laps,1:35.130
3143,153,182,135,10,18,R,0.0,50,Pneumatics,1:31.861
3144,153,58,145,20,19,R,0.0,44,Engine,1:34.555
3145,153,665,135,19,20,R,0.0,7,Engine,1:33.527
3146,154,692,73,2,1,1,10.0,62,Finished,1:20.411
3147,154,137,15,1,2,2,8.0,62,Finished,1:21.201
3148,154,566,212,3,3,3,6.0,62,Finished,1:21.870
3149,154,17,170,6,4,4,5.0,62,Finished,1:21.650
3150,154,774,170,9,5,5,4.0,62,Finished,1:21.666
3151,154,53,73,4,6,6,3.0,62,Finished,1:21.873
3152,154,693,212,5,7,7,2.0,62,Finished,1:21.689
3153,154,665,135,20,8,8,1.0,61,+1 Lap,1:22.500
3154,154,247,172,18,9,9,0.0,61,+1 Lap,1:22.654
3155,154,496,172,12,10,10,0.0,61,+1 Lap,1:22.895
3156,154,573,201,13,11,11,0.0,61,+1 Lap,1:22.861
3157,154,182,135,11,12,12,0.0,61,+1 Lap,1:22.951
3158,154,806,91,8,13,13,0.0,61,+1 Lap,1:22.931
3159,154,411,91,14,14,14,0.0,60,+2 Laps,1:23.647
